#OLD_LOCUS,NEW_LOCUS,UPDATE_TYPE,UPDATE_DETAIL
            FGSG_02172.3,FGSG_02172.2,UNCHANGED,
            FGSG_02173.3,FGSG_02173.2,UNCHANGED,
            FGSG_02174.3,FGSG_02174.2,UNCHANGED,
            FGSG_02176.3,FGSG_02176.2,UNCHANGED,
            FGSG_02177.3,FGSG_02177.2,UNCHANGED,
            FGSG_02178.3,FGSG_02178.2,UNCHANGED,
            FGSG_02179.3,FGSG_02179.2,UNCHANGED,
            FGSG_02180.3,FGSG_02180.2,UNCHANGED,
            FGSG_02181.3,FGSG_02181.2,UNCHANGED,
            FGSG_02182.3,FGSG_02182.2,UNCHANGED,
            FGSG_02183.3,FGSG_02183.2,UNCHANGED,
            FGSG_02184.3,FGSG_02184.2,UNCHANGED,
            FGSG_02185.3,FGSG_02185.2,UNCHANGED,
            FGSG_02186.3,FGSG_02186.2,UNCHANGED,
            FGSG_02187.3,FGSG_02187.2,UNCHANGED,
            FGSG_02188.3,FGSG_02188.2,UNCHANGED,
            FGSG_02189.3,FGSG_02189.2,UNCHANGED,
            FGSG_02190.3,FGSG_02190.2,UNCHANGED,
            FGSG_02191.3,FGSG_02191.2,UNCHANGED,
            FGSG_02192.3,FGSG_02192.2,UNCHANGED,
            FGSG_02193.3,FGSG_02193.2,UNCHANGED,
            FGSG_02194.3,FGSG_02194.2,UNCHANGED,
            FGSG_02195.3,FGSG_02195.2,UNCHANGED,
            FGSG_02196.3,FGSG_02196.2,UNCHANGED,
            FGSG_02198.3,FGSG_02198.2,UNCHANGED,
            FGSG_02199.3,FGSG_02199.2,UNCHANGED,
            FGSG_02201.3,FGSG_02201.2,UNCHANGED,
            FGSG_02202.3,FGSG_02202.2,UNCHANGED,
            FGSG_02203.3,FGSG_02203.2,UNCHANGED,
            FGSG_02204.3,FGSG_02204.2,UNCHANGED,
            FGSG_02206.3,FGSG_02206.2,UNCHANGED,
            FGSG_02207.3,FGSG_02207.2,UNCHANGED,
            FGSG_02208.3,FGSG_02208.2,UNCHANGED,
            FGSG_02209.3,FGSG_02209.2,UNCHANGED,
            FGSG_02210.3,FGSG_02210.2,UNCHANGED,
            FGSG_02211.3,FGSG_02211.2,UNCHANGED,
            FGSG_02212.3,FGSG_02212.2,UNCHANGED,
            FGSG_02213.3,FGSG_02213.2,UNCHANGED,
            FGSG_02214.3,FGSG_02214.2,UNCHANGED,
            FGSG_02215.3,FGSG_02215.2,UNCHANGED,
            FGSG_02216.3,FGSG_02216.2,UNCHANGED,
            FGSG_02217.3,FGSG_02217.2,UNCHANGED,
            FGSG_02218.3,FGSG_02218.2,UNCHANGED,
            FGSG_02220.3,FGSG_02220.2,UNCHANGED,
            FGSG_02221.3,FGSG_02221.2,UNCHANGED,
            FGSG_02223.3,FGSG_02223.2,UNCHANGED,
            FGSG_02224.3,FGSG_02224.2,UNCHANGED,
            FGSG_02225.3,FGSG_02225.2,UNCHANGED,
            FGSG_02227.3,FGSG_02227.2,UNCHANGED,
            FGSG_02228.3,FGSG_02228.2,UNCHANGED,
            FGSG_02229.3,FGSG_02229.2,CHANGE,SPLICING_CHANGED
            FGSG_02230.3,FGSG_02230.2,UNCHANGED,
            FGSG_02231.3,FGSG_02231.2,UNCHANGED,
            FGSG_02232.3,FGSG_02232.2,UNCHANGED,
            FGSG_02233.3,FGSG_02233.2,UNCHANGED,
            FGSG_02234.3,FGSG_02234.2,UNCHANGED,
            FGSG_02235.3,FGSG_02235.2,UNCHANGED,
            FGSG_02236.3,FGSG_02236.2,UNCHANGED,
            FGSG_02237.3,FGSG_02237.2,UNCHANGED,
            FGSG_02238.3,FGSG_02238.2,UNCHANGED,
            FGSG_02239.3,FGSG_02239.2,UNCHANGED,
            FGSG_02240.3,FGSG_02240.2,UNCHANGED,
            FGSG_02241.3,FGSG_02241.2,UNCHANGED,
            FGSG_02242.3,FGSG_02242.2,UNCHANGED,
            FGSG_02243.3,FGSG_02243.2,UNCHANGED,
            FGSG_02244.3,FGSG_02244.2,UNCHANGED,
            FGSG_02245.3,FGSG_02245.2,UNCHANGED,
            FGSG_02246.3,FGSG_02246.2,UNCHANGED,
            FGSG_02247.3,FGSG_02247.2,UNCHANGED,
            FGSG_02248.3,FGSG_02248.2,UNCHANGED,
            FGSG_02249.3,FGSG_02249.2,UNCHANGED,
            FGSG_02250.3,FGSG_02250.2,UNCHANGED,
            FGSG_02251.3,FGSG_02251.2,UNCHANGED,
            FGSG_02252.3,FGSG_02252.2,UNCHANGED,
            FGSG_02253.3,FGSG_02253.2,UNCHANGED,
            FGSG_02254.3,FGSG_02254.2,UNCHANGED,
            FGSG_02255.3,FGSG_02255.2,UNCHANGED,
            FGSG_02257.3,FGSG_02257.2,UNCHANGED,
            FGSG_02258.3,FGSG_02258.2,UNCHANGED,
            FGSG_02259.3,FGSG_02259.2,UNCHANGED,
            FGSG_02260.3,FGSG_02260.2,UNCHANGED,
            FGSG_02262.3,FGSG_02262.2,UNCHANGED,
            FGSG_02263.3,FGSG_02263.2,UNCHANGED,
            FGSG_02264.3,FGSG_02264.2,UNCHANGED,
            FGSG_02266.3,FGSG_02266.2,UNCHANGED,
            FGSG_02267.3,FGSG_02267.2,UNCHANGED,
            FGSG_02268.3,FGSG_02268.2,UNCHANGED,
            FGSG_02269.3,FGSG_02269.2,UNCHANGED,
            FGSG_02270.3,FGSG_02270.2,UNCHANGED,
            FGSG_02271.3,FGSG_02271.2,UNCHANGED,
            FGSG_02272.3,FGSG_02272.2,UNCHANGED,
            FGSG_02273.3,FGSG_02273.2,UNCHANGED,
            FGSG_02274.3,FGSG_02274.2,UNCHANGED,
            FGSG_02275.3,FGSG_02275.2,UNCHANGED,
            FGSG_02276.3,FGSG_02276.2,UNCHANGED,
            FGSG_02277.3,,DELETE,
            FGSG_02278.3,FGSG_02278.2,UNCHANGED,
            FGSG_02279.3,FGSG_02279.2,UNCHANGED,
            FGSG_02280.3,FGSG_02280.2,UNCHANGED,
            FGSG_02281.3,FGSG_02281.2,UNCHANGED,
            FGSG_02282.3,FGSG_02282.2,UNCHANGED,
            FGSG_02283.3,FGSG_02283.2,UNCHANGED,
            FGSG_02284.3,FGSG_02284.2,UNCHANGED,
            FGSG_02285.3,FGSG_02285.2,UNCHANGED,
            FGSG_02286.3,FGSG_02286.2,UNCHANGED,
            FGSG_02287.3,FGSG_02287.2,UNCHANGED,
            FGSG_02288.3,FGSG_02288.2,UNCHANGED,
            FGSG_02289.3,FGSG_02289.2,UNCHANGED,
            FGSG_02290.3,FGSG_02290.2,UNCHANGED,
            FGSG_02291.3,FGSG_02291.2,UNCHANGED,
            FGSG_02292.3,FGSG_02292.2,UNCHANGED,
            FGSG_02293.3,FGSG_02293.2,UNCHANGED,
            FGSG_02294.3,FGSG_02294.2,UNCHANGED,
            FGSG_02296.3,FGSG_02296.2,UNCHANGED,
            FGSG_02297.3,FGSG_02297.2,UNCHANGED,
            FGSG_02298.3,FGSG_02298.2,UNCHANGED,
            FGSG_02299.3,FGSG_02299.2,UNCHANGED,
            FGSG_02300.3,FGSG_02300.2,UNCHANGED,
            FGSG_02301.3,FGSG_02301.2,UNCHANGED,
            FGSG_02302.3,FGSG_02302.2,UNCHANGED,
            FGSG_02303.3,FGSG_02303.2,UNCHANGED,
            FGSG_02304.3,FGSG_02304.2,UNCHANGED,
            FGSG_02305.3,FGSG_02305.2,UNCHANGED,
            FGSG_02306.3,FGSG_02306.2,UNCHANGED,
            FGSG_02307.3,FGSG_02307.2,UNCHANGED,
            FGSG_02308.3,FGSG_02308.2,UNCHANGED,
            FGSG_02309.3,FGSG_02309.2,UNCHANGED,
            FGSG_02310.3,FGSG_02310.2,UNCHANGED,
            FGSG_02311.3,FGSG_02311.2,UNCHANGED,
            FGSG_02312.3,FGSG_02312.2,UNCHANGED,
            FGSG_02313.3,FGSG_02313.2,UNCHANGED,
            FGSG_02314.3,FGSG_02314.2,UNCHANGED,
            FGSG_02315.3,FGSG_02315.2,UNCHANGED,
            FGSG_02316.3,FGSG_02316.2,UNCHANGED,
            FGSG_02317.3,FGSG_02317.2,UNCHANGED,
            FGSG_02318.3,FGSG_02318.2,UNCHANGED,
            FGSG_02319.3,FGSG_02319.2,UNCHANGED,
            FGSG_02320.3,FGSG_02320.2,UNCHANGED,
            FGSG_02321.3,FGSG_02321.2,UNCHANGED,
            FGSG_02322.3,FGSG_02322.2,UNCHANGED,
            FGSG_02323.3,FGSG_02323.2,UNCHANGED,
            FGSG_02324.3,FGSG_02324.2,UNCHANGED,
            FGSG_02325.3,FGSG_02325.2,UNCHANGED,
            FGSG_02326.3,FGSG_02326.2,UNCHANGED,
            FGSG_02327.3,FGSG_02327.2,UNCHANGED,
            FGSG_02328.3,FGSG_02328.2,UNCHANGED,
            FGSG_02329.3,FGSG_02329.2,UNCHANGED,
            FGSG_02330.3,FGSG_02330.2,UNCHANGED,
            FGSG_02331.3,FGSG_02331.2,UNCHANGED,
            FGSG_02332.3,FGSG_02332.2,UNCHANGED,
            FGSG_02333.3,FGSG_02333.2,UNCHANGED,
            FGSG_02334.3,FGSG_02334.2,UNCHANGED,
            FGSG_02335.3,FGSG_02335.2,UNCHANGED,
            FGSG_02336.3,FGSG_02336.2,UNCHANGED,
            FGSG_02337.3,FGSG_02337.2,UNCHANGED,
            FGSG_02338.3,FGSG_02338.2,UNCHANGED,
            FGSG_02339.3,FGSG_02339.2,UNCHANGED,
            FGSG_02340.3,FGSG_02340.2,UNCHANGED,
            FGSG_02341.3,FGSG_02341.2,UNCHANGED,
            FGSG_02342.3,FGSG_02342.2,UNCHANGED,
            FGSG_02343.3,FGSG_02343.2,UNCHANGED,
            FGSG_02344.3,FGSG_02344.2,UNCHANGED,
            FGSG_02346.3,FGSG_02346.2,UNCHANGED,
            FGSG_02347.3,FGSG_02347.2,UNCHANGED,
            FGSG_02348.3,FGSG_02348.2,UNCHANGED,
            FGSG_02349.3,FGSG_02349.2,UNCHANGED,
            FGSG_02350.3,FGSG_02350.2,UNCHANGED,
            FGSG_02351.3,FGSG_02351.2,UNCHANGED,
            FGSG_02352.3,FGSG_02352.2,UNCHANGED,
            FGSG_02353.3,FGSG_02353.2,UNCHANGED,
            FGSG_02354.3,FGSG_02354.2,UNCHANGED,
            FGSG_02355.3,FGSG_02355.2,UNCHANGED,
            FGSG_02357.3,FGSG_02357.2,UNCHANGED,
            FGSG_02358.3,FGSG_02358.2,UNCHANGED,
            FGSG_02359.3,FGSG_02359.2,UNCHANGED,
            FGSG_02360.3,FGSG_02360.2,UNCHANGED,
            FGSG_02361.3,FGSG_02361.2,UNCHANGED,
            FGSG_02362.3,FGSG_02362.2,UNCHANGED,
            FGSG_02363.3,FGSG_02363.2,UNCHANGED,
            FGSG_02364.3,FGSG_02364.2,UNCHANGED,
            FGSG_02365.3,FGSG_02365.2,UNCHANGED,
            FGSG_02366.3,FGSG_02366.2,UNCHANGED,
            FGSG_02367.3,FGSG_02367.2,UNCHANGED,
            FGSG_02368.3,FGSG_02368.2,UNCHANGED,
            FGSG_02369.3,FGSG_02369.2,UNCHANGED,
            FGSG_02370.3,FGSG_02370.2,UNCHANGED,
            FGSG_02371.3,FGSG_02371.2,CHANGE,EVIDENCE_CHANGED
            FGSG_02372.3,FGSG_02372.2,UNCHANGED,
            FGSG_02373.3,FGSG_02373.2,UNCHANGED,
            FGSG_02374.3,FGSG_02374.2,UNCHANGED,
            FGSG_02375.3,FGSG_02375.2,UNCHANGED,
            FGSG_02376.3,FGSG_02376.2,UNCHANGED,
            FGSG_02377.3,FGSG_02377.2,UNCHANGED,
            FGSG_02378.3,FGSG_02378.2,UNCHANGED,
            FGSG_02379.3,FGSG_02379.2,UNCHANGED,
            FGSG_02380.3,FGSG_02380.2,UNCHANGED,
            FGSG_02381.3,FGSG_02381.2,UNCHANGED,
            FGSG_02382.3,FGSG_02382.2,UNCHANGED,
            FGSG_02383.3,FGSG_02383.2,UNCHANGED,
            FGSG_02384.3,FGSG_02384.2,UNCHANGED,
            FGSG_02385.3,FGSG_02385.2,UNCHANGED,
            FGSG_02386.3,FGSG_02386.2,UNCHANGED,
            FGSG_02387.3,FGSG_02387.2,UNCHANGED,
            FGSG_02389.3,FGSG_02389.2,UNCHANGED,
            FGSG_02390.3,FGSG_02390.2,UNCHANGED,
            FGSG_02391.3,FGSG_02391.2,UNCHANGED,
            FGSG_02392.3,FGSG_02392.2,UNCHANGED,
            FGSG_02393.3,FGSG_02393.2,UNCHANGED,
            FGSG_02394.3,FGSG_02394.2,UNCHANGED,
            FGSG_02395.3,FGSG_02395.2,UNCHANGED,
            FGSG_02397.3,FGSG_02397.2,UNCHANGED,
            FGSG_02398.3,FGSG_02398.2,UNCHANGED,
            FGSG_02399.3,FGSG_02399.2,UNCHANGED,
            FGSG_02400.3,FGSG_02400.2,UNCHANGED,
            FGSG_02401.3,FGSG_02401.2,UNCHANGED,
            FGSG_02402.3,FGSG_02402.2,UNCHANGED,
            FGSG_02403.3,FGSG_02403.2,UNCHANGED,
            FGSG_02404.3,FGSG_02404.2,UNCHANGED,
            FGSG_02406.3,FGSG_02406.2,UNCHANGED,
            FGSG_02407.3,FGSG_02407.2,UNCHANGED,
            FGSG_02408.3,FGSG_02408.2,UNCHANGED,
            FGSG_02409.3,FGSG_02409.2,UNCHANGED,
            FGSG_02410.3,FGSG_02410.2,UNCHANGED,
            FGSG_02411.3,FGSG_02411.2,UNCHANGED,
            FGSG_02412.3,FGSG_02412.2,UNCHANGED,
            FGSG_02414.3,FGSG_02414.2,UNCHANGED,
            FGSG_02415.3,FGSG_02415.2,UNCHANGED,
            FGSG_02416.3,FGSG_02416.2,UNCHANGED,
            FGSG_02417.3,FGSG_02417.2,UNCHANGED,
            FGSG_02418.3,FGSG_02418.2,UNCHANGED,
            FGSG_02419.3,FGSG_02419.2,UNCHANGED,
            FGSG_02420.3,FGSG_02420.2,UNCHANGED,
            FGSG_02421.3,FGSG_02421.2,UNCHANGED,
            FGSG_02422.3,FGSG_02422.2,UNCHANGED,
            FGSG_02423.3,FGSG_02423.2,UNCHANGED,
            FGSG_02424.3,FGSG_02424.2,UNCHANGED,
            FGSG_02425.3,FGSG_02425.2,UNCHANGED,
            FGSG_02426.3,FGSG_02426.2,UNCHANGED,
            FGSG_02427.3,FGSG_02427.2,UNCHANGED,
            FGSG_02428.3,FGSG_02428.2,UNCHANGED,
            FGSG_02429.3,FGSG_02429.2,UNCHANGED,
            FGSG_02430.3,FGSG_02430.2,UNCHANGED,
            FGSG_02431.3,FGSG_02431.2,UNCHANGED,
            FGSG_02432.3,FGSG_02432.2,UNCHANGED,
            FGSG_02433.3,FGSG_02433.2,UNCHANGED,
            FGSG_02434.3,FGSG_02434.2,UNCHANGED,
            FGSG_02435.3,FGSG_02435.2,UNCHANGED,
            FGSG_02436.3,FGSG_02436.2,UNCHANGED,
            FGSG_02437.3,FGSG_02437.2,UNCHANGED,
            FGSG_02438.3,FGSG_02438.2,UNCHANGED,
            FGSG_02439.3,FGSG_02439.2,UNCHANGED,
            FGSG_02440.3,FGSG_02440.2,UNCHANGED,
            FGSG_02441.3,FGSG_02441.2,UNCHANGED,
            FGSG_02442.3,FGSG_02442.2,UNCHANGED,
            FGSG_02443.3,FGSG_02443.2,UNCHANGED,
            FGSG_02444.3,FGSG_02444.2,UNCHANGED,
            FGSG_02445.3,FGSG_02445.2,UNCHANGED,
            FGSG_02446.3,FGSG_02446.2,UNCHANGED,
            FGSG_02447.3,FGSG_02447.2,UNCHANGED,
            FGSG_02448.3,FGSG_02448.2,UNCHANGED,
            FGSG_02449.3,FGSG_02449.2,UNCHANGED,
            FGSG_02450.3,FGSG_02450.2,UNCHANGED,
            FGSG_02451.3,FGSG_02451.2,UNCHANGED,
            FGSG_02452.3,FGSG_02452.2,UNCHANGED,
            FGSG_02454.3,FGSG_02454.2,UNCHANGED,
            FGSG_02455.3,FGSG_02455.2,UNCHANGED,
            FGSG_02458.3,FGSG_02458.2,UNCHANGED,
            FGSG_02459.3,FGSG_02459.2,UNCHANGED,
            FGSG_02460.3,FGSG_02460.2,UNCHANGED,
            FGSG_02461.3,FGSG_02461.2,UNCHANGED,
            FGSG_02462.3,FGSG_02462.2,UNCHANGED,
            FGSG_02463.3,FGSG_02463.2,UNCHANGED,
            FGSG_02464.3,FGSG_02464.2,UNCHANGED,
            FGSG_02465.3,FGSG_02465.2,UNCHANGED,
            FGSG_02467.3,FGSG_02467.2,UNCHANGED,
            FGSG_02468.3,FGSG_02468.2,UNCHANGED,
            FGSG_02469.3,FGSG_02469.2,CHANGE,EVIDENCE_CHANGED
            FGSG_02470.3,FGSG_02470.2,UNCHANGED,
            FGSG_02471.3,FGSG_02471.2,UNCHANGED,
            FGSG_02472.3,FGSG_02472.2,UNCHANGED,
            FGSG_02473.3,FGSG_02473.2,UNCHANGED,
            FGSG_02474.3,FGSG_02474.2,UNCHANGED,
            FGSG_02475.3,FGSG_02475.2,UNCHANGED,
            FGSG_02476.3,FGSG_02476.2,UNCHANGED,
            FGSG_02477.3,FGSG_02477.2,UNCHANGED,
            FGSG_02478.3,FGSG_02478.2,UNCHANGED,
            FGSG_02479.3,FGSG_02479.2,UNCHANGED,
            FGSG_02480.3,FGSG_02480.2,UNCHANGED,
            FGSG_02481.3,FGSG_02481.2,UNCHANGED,
            FGSG_02482.3,FGSG_02482.2,UNCHANGED,
            FGSG_02483.3,FGSG_02483.2,UNCHANGED,
            FGSG_02484.3,FGSG_02484.2,UNCHANGED,
            FGSG_02485.3,FGSG_02485.2,UNCHANGED,
            FGSG_02486.3,FGSG_02486.2,UNCHANGED,
            FGSG_02487.3,FGSG_02487.2,UNCHANGED,
            FGSG_02488.3,FGSG_02488.2,UNCHANGED,
            FGSG_02489.3,FGSG_02489.2,UNCHANGED,
            FGSG_02490.3,FGSG_02490.2,UNCHANGED,
            FGSG_02491.3,FGSG_02491.2,UNCHANGED,
            FGSG_02492.3,FGSG_02492.2,UNCHANGED,
            FGSG_02493.3,FGSG_02493.2,UNCHANGED,
            FGSG_02494.3,FGSG_02494.2,UNCHANGED,
            FGSG_02495.3,FGSG_02495.2,UNCHANGED,
            FGSG_02496.3,FGSG_02496.2,UNCHANGED,
            FGSG_02497.3,FGSG_02497.2,UNCHANGED,
            FGSG_02498.3,FGSG_02498.2,UNCHANGED,
            FGSG_02499.3,FGSG_02499.2,UNCHANGED,
            FGSG_02500.3,FGSG_02500.2,UNCHANGED,
            FGSG_02501.3,FGSG_02501.2,CHANGE,SPLICING_CHANGED
            FGSG_02502.3,FGSG_02502.2,UNCHANGED,
            FGSG_02503.3,FGSG_02503.2,UNCHANGED,
            FGSG_02504.3,FGSG_02504.2,UNCHANGED,
            FGSG_02505.3,FGSG_02505.2,UNCHANGED,
            FGSG_02506.3,FGSG_02506.2,UNCHANGED,
            FGSG_02507.3,FGSG_02507.2,UNCHANGED,
            FGSG_02508.3,FGSG_02508.2,UNCHANGED,
            FGSG_02509.3,FGSG_02509.2,UNCHANGED,
            FGSG_02510.3,FGSG_02510.2,UNCHANGED,
            FGSG_02511.3,FGSG_02511.2,UNCHANGED,
            FGSG_02512.3,FGSG_02512.2,UNCHANGED,
            FGSG_02513.3,FGSG_02513.2,UNCHANGED,
            FGSG_02514.3,FGSG_02514.2,UNCHANGED,
            FGSG_02515.3,FGSG_02515.2,UNCHANGED,
            FGSG_02516.3,FGSG_02516.2,UNCHANGED,
            FGSG_02517.3,FGSG_02517.2,UNCHANGED,
            FGSG_02518.3,FGSG_02518.2,UNCHANGED,
            FGSG_02519.3,FGSG_02519.2,UNCHANGED,
            FGSG_02520.3,FGSG_02520.2,UNCHANGED,
            FGSG_02521.3,FGSG_02521.2,UNCHANGED,
            FGSG_02522.3,FGSG_02522.2,UNCHANGED,
            FGSG_02523.3,FGSG_02523.2,UNCHANGED,
            FGSG_02524.3,FGSG_02524.2,UNCHANGED,
            FGSG_02525.3,FGSG_02525.2,UNCHANGED,
            FGSG_02527.3,FGSG_02527.2,UNCHANGED,
            FGSG_02528.3,FGSG_02528.2,UNCHANGED,
            FGSG_02529.3,FGSG_02529.2,UNCHANGED,
            FGSG_02530.3,FGSG_02530.2,UNCHANGED,
            FGSG_02531.3,FGSG_02531.2,UNCHANGED,
            FGSG_02532.3,FGSG_02532.2,UNCHANGED,
            FGSG_02533.3,FGSG_02533.2,UNCHANGED,
            FGSG_02534.3,FGSG_02534.2,UNCHANGED,
            FGSG_02536.3,FGSG_02536.2,UNCHANGED,
            FGSG_02537.3,FGSG_02537.2,UNCHANGED,
            FGSG_02538.3,FGSG_02538.2,UNCHANGED,
            FGSG_02539.3,FGSG_02539.2,UNCHANGED,
            FGSG_02540.3,FGSG_02540.2,UNCHANGED,
            FGSG_02541.3,FGSG_02541.2,UNCHANGED,
            FGSG_02542.3,FGSG_02542.2,UNCHANGED,
            FGSG_02543.3,FGSG_02543.2,UNCHANGED,
            FGSG_02544.3,FGSG_02544.2,UNCHANGED,
            FGSG_02545.3,FGSG_02545.2,UNCHANGED,
            FGSG_02546.3,FGSG_02546.2,UNCHANGED,
            FGSG_02547.3,FGSG_02547.2,UNCHANGED,
            FGSG_02548.3,FGSG_02548.2,UNCHANGED,
            FGSG_02549.3,FGSG_02549.2,UNCHANGED,
            FGSG_02550.3,,DELETE,
            FGSG_02551.3,FGSG_02551.2,UNCHANGED,
            FGSG_02552.3,FGSG_02552.2,UNCHANGED,
            FGSG_02553.3,FGSG_02553.2,UNCHANGED,
            FGSG_02554.3,FGSG_02554.2,UNCHANGED,
            FGSG_02555.3,FGSG_02555.2,UNCHANGED,
            FGSG_02556.3,FGSG_02556.2,UNCHANGED,
            FGSG_02557.3,FGSG_02557.2,UNCHANGED,
            FGSG_02558.3,FGSG_02558.2,UNCHANGED,
            FGSG_02559.3,FGSG_02559.2,UNCHANGED,
            FGSG_02560.3,FGSG_02560.2,UNCHANGED,
            FGSG_02561.3,FGSG_02561.2,UNCHANGED,
            FGSG_02562.3,FGSG_02562.2,UNCHANGED,
            FGSG_02563.3,FGSG_02563.2,UNCHANGED,
            FGSG_02564.3,FGSG_02564.2,UNCHANGED,
            FGSG_02565.3,FGSG_02565.2,UNCHANGED,
            FGSG_02566.3,FGSG_02566.2,UNCHANGED,
            FGSG_02567.3,FGSG_02567.2,UNCHANGED,
            FGSG_02568.3,FGSG_02568.2,UNCHANGED,
            FGSG_02569.3,FGSG_02569.2,UNCHANGED,
            FGSG_02570.3,FGSG_02570.2,UNCHANGED,
            FGSG_02571.3,FGSG_02571.2,UNCHANGED,
            FGSG_02572.3,FGSG_02572.2,UNCHANGED,
            FGSG_02573.3,FGSG_02573.2,UNCHANGED,
            FGSG_02574.3,FGSG_02574.2,UNCHANGED,
            FGSG_02575.3,FGSG_02575.2,UNCHANGED,
            FGSG_02576.3,FGSG_02576.2,UNCHANGED,
            FGSG_02577.3,FGSG_02577.2,UNCHANGED,
            FGSG_02578.3,FGSG_02578.2,UNCHANGED,
            FGSG_02579.3,FGSG_02579.2,UNCHANGED,
            FGSG_02580.3,FGSG_02580.2,UNCHANGED,
            FGSG_02581.3,FGSG_02581.2,UNCHANGED,
            FGSG_02582.3,FGSG_02582.2,UNCHANGED,
            FGSG_02583.3,FGSG_02583.2,UNCHANGED,
            FGSG_02584.3,FGSG_02584.2,UNCHANGED,
            FGSG_02585.3,FGSG_02585.2,UNCHANGED,
            FGSG_02586.3,FGSG_02586.2,UNCHANGED,
            FGSG_02587.3,FGSG_02587.2,UNCHANGED,
            FGSG_02588.3,FGSG_02588.2,UNCHANGED,
            FGSG_02589.3,FGSG_02589.2,UNCHANGED,
            FGSG_02590.3,FGSG_02590.2,UNCHANGED,
            FGSG_02591.3,FGSG_02591.2,UNCHANGED,
            FGSG_02593.3,FGSG_02593.2,UNCHANGED,
            FGSG_02594.3,FGSG_02594.2,UNCHANGED,
            FGSG_02595.3,FGSG_02595.2,UNCHANGED,
            FGSG_02596.3,FGSG_02596.2,UNCHANGED,
            FGSG_02597.3,FGSG_02597.2,UNCHANGED,
            FGSG_02598.3,FGSG_02598.2,UNCHANGED,
            FGSG_02599.3,FGSG_02599.2,UNCHANGED,
            FGSG_02600.3,FGSG_02600.2,UNCHANGED,
            FGSG_02601.3,FGSG_02601.2,UNCHANGED,
            FGSG_02602.3,FGSG_02602.2,UNCHANGED,
            FGSG_02603.3,FGSG_02603.2,UNCHANGED,
            FGSG_02604.3,FGSG_02604.2,UNCHANGED,
            FGSG_02605.3,FGSG_02605.2,UNCHANGED,
            FGSG_02606.3,FGSG_02606.2,UNCHANGED,
            FGSG_02607.3,FGSG_02607.2,UNCHANGED,
            FGSG_02608.3,FGSG_02608.2,UNCHANGED,
            FGSG_02609.3,FGSG_02609.2,UNCHANGED,
            FGSG_02610.3,FGSG_02610.2,UNCHANGED,
            FGSG_02611.3,FGSG_02611.2,UNCHANGED,
            FGSG_02613.3,FGSG_02613.2,UNCHANGED,
            FGSG_02614.3,FGSG_02614.2,UNCHANGED,
            FGSG_02615.3,FGSG_02615.2,UNCHANGED,
            FGSG_02616.3,FGSG_02616.2,UNCHANGED,
            FGSG_02617.3,FGSG_02617.2,UNCHANGED,
            FGSG_02618.3,FGSG_02618.2,UNCHANGED,
            FGSG_02619.3,FGSG_02619.2,UNCHANGED,
            FGSG_02620.3,FGSG_02620.2,UNCHANGED,
            FGSG_02621.3,FGSG_02621.2,UNCHANGED,
            FGSG_02622.3,FGSG_02622.2,UNCHANGED,
            FGSG_02623.3,FGSG_02623.2,UNCHANGED,
            FGSG_02624.3,FGSG_02624.2,UNCHANGED,
            FGSG_02625.3,FGSG_02625.2,UNCHANGED,
            FGSG_02626.3,FGSG_02626.2,UNCHANGED,
            FGSG_02627.3,FGSG_02627.2,UNCHANGED,
            FGSG_02628.3,FGSG_02628.2,UNCHANGED,
            FGSG_02629.3,FGSG_02629.2,UNCHANGED,
            FGSG_02630.3,FGSG_02630.2,UNCHANGED,
            FGSG_02632.3,FGSG_02632.2,UNCHANGED,
