#OLD_LOCUS,NEW_LOCUS,UPDATE_TYPE,UPDATE_DETAIL
            FVEG_04238.3,FVEG_04238.2,UNCHANGED,
            FVEG_04239.3,FVEG_04239.2,UNCHANGED,
            FVEG_04240.3,FVEG_04240.2,UNCHANGED,
            FVEG_04241.3,FVEG_04241.2,UNCHANGED,
            FVEG_04242.3,FVEG_04242.2,UNCHANGED,
            FVEG_04243.3,FVEG_04243.2,UNCHANGED,
            FVEG_04244.3,FVEG_04244.2,UNCHANGED,
            FVEG_04245.3,FVEG_04245.2,UNCHANGED,
            FVEG_04246.3,FVEG_04246.2,UNCHANGED,
            FVEG_04247.3,FVEG_04247.2,UNCHANGED,
            FVEG_04248.3,FVEG_04248.2,UNCHANGED,
            FVEG_04249.3,FVEG_04249.2,UNCHANGED,
            FVEG_04250.3,FVEG_04250.2,UNCHANGED,
            FVEG_04251.3,FVEG_04251.2,UNCHANGED,
            FVEG_04252.3,FVEG_04252.2,UNCHANGED,
            FVEG_04253.3,FVEG_04253.2,UNCHANGED,
            FVEG_04254.3,FVEG_04254.2,UNCHANGED,
            FVEG_04255.3,FVEG_04255.2,UNCHANGED,
            FVEG_04256.3,FVEG_04256.2,UNCHANGED,
            FVEG_04257.3,FVEG_04257.2,UNCHANGED,
            FVEG_04258.3,FVEG_04258.2,UNCHANGED,
            FVEG_04259.3,FVEG_04259.2,UNCHANGED,
            FVEG_04260.3,FVEG_04260.2,UNCHANGED,
            FVEG_04261.3,FVEG_04261.2,UNCHANGED,
            FVEG_04262.3,FVEG_04262.2,UNCHANGED,
            FVEG_04263.3,FVEG_04263.2,UNCHANGED,
            FVEG_04264.3,FVEG_04264.2,UNCHANGED,
            FVEG_04265.3,FVEG_04265.2,UNCHANGED,
            FVEG_04266.3,FVEG_04266.2,UNCHANGED,
            FVEG_04267.3,FVEG_04267.2,UNCHANGED,
            FVEG_04268.3,FVEG_04268.2,UNCHANGED,
            FVEG_04269.3,FVEG_04269.2,UNCHANGED,
            FVEG_04270.3,FVEG_04270.2,UNCHANGED,
            FVEG_04271.3,FVEG_04271.2,UNCHANGED,
            FVEG_04272.3,FVEG_04272.2,UNCHANGED,
            FVEG_04273.3,FVEG_04273.2,UNCHANGED,
            FVEG_04274.3,FVEG_04274.2,UNCHANGED,
            FVEG_04275.3,FVEG_04275.2,UNCHANGED,
            FVEG_04276.3,FVEG_04276.2,UNCHANGED,
            FVEG_04277.3,FVEG_04277.2,UNCHANGED,
            FVEG_04278.3,FVEG_04278.2,UNCHANGED,
            FVEG_04279.3,FVEG_04279.2,UNCHANGED,
            FVEG_04280.3,FVEG_04280.2,UNCHANGED,
            FVEG_04281.3,FVEG_04281.2,UNCHANGED,
            FVEG_04282.3,FVEG_04282.2,UNCHANGED,
            FVEG_04283.3,FVEG_04283.2,UNCHANGED,
            FVEG_04284.3,FVEG_04284.2,UNCHANGED,
            FVEG_04285.3,FVEG_04285.2,UNCHANGED,
            FVEG_04286.3,FVEG_04286.2,UNCHANGED,
            FVEG_04287.3,FVEG_04287.2,UNCHANGED,
            FVEG_04288.3,FVEG_04288.2,UNCHANGED,
            FVEG_04289.3,FVEG_04289.2,UNCHANGED,
            FVEG_04290.3,FVEG_04290.2,UNCHANGED,
            FVEG_04291.3,FVEG_04291.2,UNCHANGED,
            FVEG_04292.3,FVEG_04292.2,UNCHANGED,
            FVEG_04293.3,FVEG_04293.2,UNCHANGED,
            FVEG_04294.3,FVEG_04294.2,UNCHANGED,
            FVEG_04295.3,FVEG_04295.2,UNCHANGED,
            FVEG_04296.3,FVEG_04296.2,UNCHANGED,
            FVEG_04297.3,FVEG_04297.2,UNCHANGED,
            FVEG_04298.3,FVEG_04298.2,UNCHANGED,
            FVEG_04299.3,FVEG_04299.2,UNCHANGED,
            FVEG_04300.3,FVEG_04300.2,UNCHANGED,
            FVEG_04301.3,FVEG_04301.2,UNCHANGED,
            FVEG_04302.3,FVEG_04302.2,UNCHANGED,
            FVEG_04303.3,FVEG_04303.2,UNCHANGED,
            FVEG_04304.3,FVEG_04304.2,UNCHANGED,
            FVEG_04305.3,FVEG_04305.2,UNCHANGED,
            FVEG_04306.3,FVEG_04306.2,UNCHANGED,
            FVEG_04307.3,FVEG_04307.2,UNCHANGED,
            FVEG_04308.3,FVEG_04308.2,UNCHANGED,
            FVEG_04309.3,FVEG_04309.2,UNCHANGED,
            FVEG_04310.3,FVEG_04310.2,UNCHANGED,
            FVEG_04311.3,FVEG_04311.2,UNCHANGED,
            FVEG_04312.3,FVEG_04312.2,UNCHANGED,
            FVEG_04313.3,FVEG_04313.2,UNCHANGED,
            FVEG_04314.3,FVEG_04314.2,UNCHANGED,
            FVEG_04315.3,FVEG_04315.2,UNCHANGED,
            FVEG_04316.3,FVEG_04316.2,UNCHANGED,
            FVEG_04317.3,FVEG_04317.2,UNCHANGED,
            FVEG_04318.3,FVEG_04318.2,UNCHANGED,
            FVEG_04319.3,FVEG_04319.2,UNCHANGED,
            FVEG_04320.3,FVEG_04320.2,UNCHANGED,
            FVEG_04321.3,FVEG_04321.2,UNCHANGED,
            FVEG_04322.3,FVEG_04322.2,UNCHANGED,
            FVEG_04323.3,FVEG_04323.2,UNCHANGED,
            FVEG_04324.3,FVEG_04324.2,UNCHANGED,
            FVEG_04325.3,FVEG_04325.2,UNCHANGED,
            FVEG_04326.3,FVEG_04326.2,UNCHANGED,
            FVEG_04327.3,FVEG_04327.2,UNCHANGED,
            FVEG_04328.3,FVEG_04328.2,UNCHANGED,
            FVEG_04329.3,FVEG_04329.2,UNCHANGED,
            FVEG_04330.3,FVEG_04330.2,UNCHANGED,
            FVEG_04331.3,FVEG_04331.2,UNCHANGED,
            FVEG_04332.3,FVEG_04332.2,UNCHANGED,
            FVEG_04333.3,FVEG_04333.2,UNCHANGED,
            FVEG_04334.3,FVEG_04334.2,UNCHANGED,
            FVEG_04335.3,,DELETE,
            FVEG_04336.3,FVEG_04336.2,UNCHANGED,
            FVEG_04337.3,FVEG_04337.2,UNCHANGED,
            FVEG_04338.3,FVEG_04338.2,UNCHANGED,
            FVEG_04339.3,FVEG_04339.2,UNCHANGED,
            FVEG_04340.3,FVEG_04340.2,UNCHANGED,
            FVEG_04341.3,FVEG_04341.2,UNCHANGED,
            FVEG_04342.3,FVEG_04342.2,UNCHANGED,
            FVEG_04343.3,FVEG_04343.2,UNCHANGED,
            FVEG_04344.3,FVEG_04344.2,UNCHANGED,
            FVEG_04345.3,FVEG_04345.2,UNCHANGED,
            FVEG_04346.3,FVEG_04346.2,UNCHANGED,
            FVEG_04347.3,FVEG_04347.2,UNCHANGED,
            FVEG_04348.3,FVEG_04348.2,UNCHANGED,
            FVEG_04349.3,FVEG_04349.2,UNCHANGED,
            FVEG_04350.3,FVEG_04350.2,UNCHANGED,
            FVEG_04351.3,FVEG_04351.2,UNCHANGED,
            FVEG_04352.3,FVEG_04352.2,UNCHANGED,
            FVEG_04353.3,FVEG_04353.2,UNCHANGED,
            FVEG_04354.3,FVEG_04354.2,UNCHANGED,
            FVEG_04355.3,FVEG_04355.2,UNCHANGED,
            FVEG_04356.3,FVEG_04356.2,UNCHANGED,
            FVEG_04357.3,FVEG_04357.2,UNCHANGED,
            FVEG_04358.3,FVEG_04358.2,UNCHANGED,
            FVEG_04359.3,FVEG_04359.2,UNCHANGED,
            FVEG_04360.3,FVEG_04360.2,UNCHANGED,
            FVEG_04361.3,FVEG_04361.2,UNCHANGED,
            FVEG_04362.3,FVEG_04362.2,UNCHANGED,
            FVEG_04363.3,FVEG_04363.2,UNCHANGED,
            FVEG_04364.3,FVEG_04364.2,UNCHANGED,
            FVEG_04365.3,FVEG_04365.2,UNCHANGED,
            FVEG_04366.3,FVEG_04366.2,UNCHANGED,
            FVEG_04367.3,FVEG_04367.2,UNCHANGED,
            FVEG_04368.3,FVEG_04368.2,UNCHANGED,
            FVEG_04369.3,FVEG_04369.2,UNCHANGED,
            FVEG_04370.3,FVEG_04370.2,UNCHANGED,
            FVEG_04371.3,FVEG_04371.2,UNCHANGED,
            FVEG_04372.3,FVEG_04372.2,UNCHANGED,
            FVEG_04373.3,FVEG_04373.2,UNCHANGED,
            FVEG_04374.3,FVEG_04374.2,UNCHANGED,
            FVEG_04375.3,FVEG_04375.2,UNCHANGED,
            FVEG_04376.3,FVEG_04376.2,UNCHANGED,
            FVEG_04377.3,FVEG_04377.2,UNCHANGED,
            FVEG_04378.3,FVEG_04378.2,UNCHANGED,
            FVEG_04379.3,FVEG_04379.2,UNCHANGED,
            FVEG_04380.3,FVEG_04380.2,UNCHANGED,
            FVEG_04381.3,FVEG_04381.2,UNCHANGED,
            FVEG_04382.3,FVEG_04382.2,UNCHANGED,
            FVEG_04383.3,FVEG_04383.2,UNCHANGED,
            FVEG_04384.3,FVEG_04384.2,UNCHANGED,
            FVEG_04385.3,FVEG_04385.2,UNCHANGED,
            FVEG_04386.3,FVEG_04386.2,UNCHANGED,
            FVEG_04387.3,FVEG_04387.2,UNCHANGED,
            FVEG_04388.3,FVEG_04388.2,UNCHANGED,
            FVEG_04389.3,FVEG_04389.2,UNCHANGED,
            FVEG_04390.3,FVEG_04390.2,UNCHANGED,
            FVEG_04391.3,FVEG_04391.2,UNCHANGED,
            FVEG_04392.3,FVEG_04392.2,UNCHANGED,
            FVEG_04393.3,FVEG_04393.2,UNCHANGED,
            FVEG_04394.3,FVEG_04394.2,UNCHANGED,
            FVEG_04395.3,FVEG_04395.2,UNCHANGED,
            FVEG_04396.3,FVEG_04396.2,UNCHANGED,
            FVEG_04397.3,FVEG_04397.2,UNCHANGED,
            FVEG_04398.3,FVEG_04398.2,UNCHANGED,
            FVEG_04399.3,FVEG_04399.2,UNCHANGED,
            FVEG_04400.3,FVEG_04400.2,UNCHANGED,
            FVEG_04401.3,FVEG_04401.2,UNCHANGED,
            FVEG_04402.3,FVEG_04402.2,UNCHANGED,
            FVEG_04403.3,FVEG_04403.2,UNCHANGED,
            FVEG_04404.3,FVEG_04404.2,UNCHANGED,
            FVEG_04405.3,FVEG_04405.2,UNCHANGED,
            FVEG_04406.3,FVEG_04406.2,UNCHANGED,
            FVEG_04407.3,FVEG_04407.2,UNCHANGED,
            FVEG_04408.3,FVEG_04408.2,UNCHANGED,
            FVEG_04409.3,FVEG_04409.2,UNCHANGED,
            FVEG_04410.3,FVEG_04410.2,UNCHANGED,
            FVEG_04411.3,FVEG_04411.2,UNCHANGED,
            FVEG_04412.3,FVEG_04412.2,UNCHANGED,
            FVEG_04413.3,FVEG_04413.2,UNCHANGED,
            FVEG_04414.3,FVEG_04414.2,UNCHANGED,
            FVEG_04415.3,FVEG_04415.2,UNCHANGED,
            FVEG_04416.3,FVEG_04416.2,UNCHANGED,
            FVEG_04417.3,FVEG_04417.2,UNCHANGED,
            FVEG_04418.3,FVEG_04418.2,UNCHANGED,
            FVEG_04419.3,FVEG_04419.2,UNCHANGED,
            FVEG_04420.3,FVEG_04420.2,UNCHANGED,
            FVEG_04421.3,FVEG_04421.2,UNCHANGED,
            FVEG_04422.3,FVEG_04422.2,UNCHANGED,
            FVEG_04423.3,FVEG_04423.2,UNCHANGED,
            FVEG_04424.3,FVEG_04424.2,UNCHANGED,
            FVEG_04425.3,FVEG_04425.2,UNCHANGED,
            FVEG_04426.3,FVEG_04426.2,UNCHANGED,
            FVEG_04427.3,FVEG_04427.2,UNCHANGED,
            FVEG_04428.3,FVEG_04428.2,UNCHANGED,
            FVEG_04429.3,FVEG_04429.2,UNCHANGED,
            FVEG_04430.3,FVEG_04430.2,UNCHANGED,
            FVEG_04431.3,FVEG_04431.2,UNCHANGED,
            FVEG_04432.3,FVEG_04432.2,UNCHANGED,
            FVEG_04433.3,FVEG_04433.2,UNCHANGED,
            FVEG_04434.3,FVEG_04434.2,UNCHANGED,
            FVEG_04435.3,FVEG_04435.2,UNCHANGED,
            FVEG_04436.3,FVEG_04436.2,UNCHANGED,
            FVEG_04437.3,FVEG_04437.2,UNCHANGED,
            FVEG_04438.3,FVEG_04438.2,UNCHANGED,
            FVEG_04439.3,FVEG_04439.2,UNCHANGED,
            FVEG_04440.3,FVEG_04440.2,UNCHANGED,
            FVEG_04441.3,FVEG_04441.2,UNCHANGED,
            FVEG_04442.3,FVEG_04442.2,UNCHANGED,
            FVEG_04443.3,FVEG_04443.2,UNCHANGED,
            FVEG_04444.3,FVEG_04444.2,UNCHANGED,
            FVEG_04445.3,FVEG_04445.2,UNCHANGED,
            FVEG_04446.3,FVEG_04446.2,UNCHANGED,
            FVEG_04447.3,FVEG_04447.2,UNCHANGED,
            FVEG_04448.3,FVEG_04448.2,UNCHANGED,
            FVEG_04449.3,FVEG_04449.2,UNCHANGED,
            FVEG_04450.3,FVEG_04450.2,UNCHANGED,
            FVEG_04451.3,FVEG_04451.2,UNCHANGED,
            FVEG_04452.3,FVEG_04452.2,UNCHANGED,
            FVEG_04453.3,FVEG_04453.2,UNCHANGED,
            FVEG_04454.3,FVEG_04454.2,UNCHANGED,
            FVEG_04455.3,FVEG_04455.2,UNCHANGED,
            FVEG_04456.3,FVEG_04456.2,UNCHANGED,
            FVEG_04457.3,FVEG_04457.2,UNCHANGED,
            FVEG_04458.3,FVEG_04458.2,UNCHANGED,
            FVEG_04459.3,,DELETE,
            FVEG_04460.3,FVEG_04460.2,UNCHANGED,
            FVEG_04461.3,FVEG_04461.2,UNCHANGED,
            FVEG_04462.3,FVEG_04462.2,UNCHANGED,
            FVEG_04463.3,FVEG_04463.2,UNCHANGED,
            FVEG_04464.3,FVEG_04464.2,UNCHANGED,
            FVEG_04465.3,FVEG_04465.2,UNCHANGED,
            FVEG_04466.3,FVEG_04466.2,UNCHANGED,
            FVEG_04467.3,FVEG_04467.2,UNCHANGED,
            FVEG_04468.3,FVEG_04468.2,UNCHANGED,
            FVEG_04469.3,FVEG_04469.2,UNCHANGED,
            FVEG_04470.3,FVEG_04470.2,UNCHANGED,
            FVEG_04471.3,FVEG_04471.2,UNCHANGED,
            FVEG_04472.3,FVEG_04472.2,UNCHANGED,
            FVEG_04473.3,FVEG_04473.2,UNCHANGED,
            FVEG_04474.3,FVEG_04474.2,UNCHANGED,
            FVEG_04475.3,FVEG_04475.2,UNCHANGED,
            FVEG_04476.3,FVEG_04476.2,UNCHANGED,
            FVEG_04477.3,FVEG_04477.2,UNCHANGED,
            FVEG_04478.3,FVEG_04478.2,UNCHANGED,
            FVEG_04479.3,FVEG_04479.2,UNCHANGED,
            FVEG_04480.3,FVEG_04480.2,UNCHANGED,
            FVEG_04481.3,FVEG_04481.2,UNCHANGED,
            FVEG_04482.3,FVEG_04482.2,UNCHANGED,
            FVEG_04483.3,FVEG_04483.2,UNCHANGED,
            FVEG_04484.3,FVEG_04484.2,UNCHANGED,
            FVEG_04485.3,FVEG_04485.2,UNCHANGED,
            FVEG_04486.3,FVEG_04486.2,UNCHANGED,
            FVEG_04487.3,FVEG_04487.2,UNCHANGED,
            FVEG_04488.3,FVEG_04488.2,UNCHANGED,
            FVEG_04489.3,FVEG_04489.2,UNCHANGED,
            FVEG_04490.3,FVEG_04490.2,UNCHANGED,
            FVEG_04491.3,FVEG_04491.2,UNCHANGED,
            FVEG_04492.3,FVEG_04492.2,UNCHANGED,
            FVEG_04493.3,FVEG_04493.2,UNCHANGED,
            FVEG_04494.3,FVEG_04494.2,UNCHANGED,
            FVEG_04495.3,FVEG_04495.2,UNCHANGED,
            FVEG_04496.3,FVEG_04496.2,UNCHANGED,
            FVEG_04497.3,FVEG_04497.2,UNCHANGED,
            FVEG_04498.3,FVEG_04498.2,UNCHANGED,
            FVEG_04499.3,FVEG_04499.2,UNCHANGED,
            FVEG_04500.3,FVEG_04500.2,UNCHANGED,
            FVEG_04501.3,FVEG_04501.2,UNCHANGED,
            FVEG_04502.3,FVEG_04502.2,UNCHANGED,
            FVEG_04503.3,FVEG_04503.2,UNCHANGED,
            FVEG_04504.3,FVEG_04504.2,UNCHANGED,
            FVEG_04505.3,FVEG_04505.2,UNCHANGED,
            FVEG_04506.3,FVEG_04506.2,UNCHANGED,
            FVEG_04507.3,FVEG_04507.2,UNCHANGED,
            FVEG_04508.3,,DELETE,
            FVEG_04509.3,FVEG_04509.2,UNCHANGED,
            FVEG_04510.3,FVEG_04510.2,UNCHANGED,
            FVEG_04511.3,FVEG_04511.2,UNCHANGED,
            FVEG_04512.3,FVEG_04512.2,UNCHANGED,
            FVEG_04513.3,FVEG_04513.2,UNCHANGED,
            FVEG_04514.3,FVEG_04514.2,UNCHANGED,
            FVEG_04515.3,FVEG_04515.2,UNCHANGED,
            FVEG_04516.3,FVEG_04516.2,UNCHANGED,
            FVEG_04517.3,FVEG_04517.2,UNCHANGED,
            FVEG_04518.3,FVEG_04518.2,UNCHANGED,
            FVEG_04519.3,FVEG_04519.2,UNCHANGED,
            FVEG_04520.3,FVEG_04520.2,UNCHANGED,
            FVEG_04521.3,FVEG_04521.2,UNCHANGED,
            FVEG_04522.3,FVEG_04522.2,UNCHANGED,
            FVEG_04523.3,FVEG_04523.2,UNCHANGED,
            FVEG_04524.3,FVEG_04524.2,UNCHANGED,
            FVEG_04525.3,FVEG_04525.2,UNCHANGED,
            FVEG_04526.3,FVEG_04526.2,UNCHANGED,
            FVEG_04527.3,FVEG_04527.2,UNCHANGED,
            FVEG_04528.3,FVEG_04528.2,UNCHANGED,
            FVEG_04529.3,FVEG_04529.2,UNCHANGED,
            FVEG_04530.3,FVEG_04530.2,UNCHANGED,
            FVEG_04531.3,FVEG_04531.2,UNCHANGED,
            FVEG_04532.3,FVEG_04532.2,UNCHANGED,
            FVEG_04533.3,FVEG_04533.2,UNCHANGED,
            FVEG_04534.3,FVEG_04534.2,UNCHANGED,
            FVEG_04535.3,FVEG_04535.2,UNCHANGED,
            FVEG_04536.3,FVEG_04536.2,UNCHANGED,
            FVEG_04537.3,FVEG_04537.2,UNCHANGED,
            FVEG_04538.3,FVEG_04538.2,UNCHANGED,
            FVEG_04539.3,FVEG_04539.2,UNCHANGED,
            FVEG_04540.3,FVEG_04540.2,UNCHANGED,
            FVEG_04541.3,FVEG_04541.2,UNCHANGED,
            FVEG_04542.3,FVEG_04542.2,UNCHANGED,
            FVEG_04543.3,FVEG_04543.2,UNCHANGED,
            FVEG_04544.3,FVEG_04544.2,UNCHANGED,
            FVEG_04545.3,FVEG_04545.2,UNCHANGED,
            FVEG_04546.3,FVEG_04546.2,UNCHANGED,
            FVEG_04547.3,FVEG_04547.2,UNCHANGED,
            FVEG_04548.3,FVEG_04548.2,UNCHANGED,
            FVEG_04549.3,FVEG_04549.2,UNCHANGED,
            FVEG_04550.3,FVEG_04550.2,UNCHANGED,
            FVEG_04551.3,FVEG_04551.2,UNCHANGED,
            FVEG_04552.3,FVEG_04552.2,UNCHANGED,
            FVEG_04553.3,FVEG_04553.2,UNCHANGED,
            FVEG_04554.3,FVEG_04554.2,UNCHANGED,
            FVEG_04555.3,FVEG_04555.2,UNCHANGED,
            FVEG_04556.3,FVEG_04556.2,UNCHANGED,
            FVEG_04557.3,FVEG_04557.2,UNCHANGED,
            FVEG_04558.3,FVEG_04558.2,UNCHANGED,
            FVEG_04559.3,FVEG_04559.2,UNCHANGED,
            FVEG_04560.3,FVEG_04560.2,UNCHANGED,
            FVEG_04561.3,FVEG_04561.2,UNCHANGED,
            FVEG_04562.3,FVEG_04562.2,UNCHANGED,
            FVEG_04563.3,FVEG_04563.2,UNCHANGED,
            FVEG_04564.3,FVEG_04564.2,UNCHANGED,
            FVEG_04565.3,FVEG_04565.2,UNCHANGED,
            FVEG_04566.3,FVEG_04566.2,UNCHANGED,
            FVEG_04567.3,FVEG_04567.2,UNCHANGED,
            FVEG_04568.3,FVEG_04568.2,UNCHANGED,
            FVEG_04569.3,FVEG_04569.2,UNCHANGED,
            FVEG_04570.3,FVEG_04570.2,UNCHANGED,
            FVEG_04571.3,FVEG_04571.2,UNCHANGED,
            FVEG_04572.3,FVEG_04572.2,UNCHANGED,
            FVEG_04573.3,FVEG_04573.2,UNCHANGED,
            FVEG_04574.3,FVEG_04574.2,UNCHANGED,
            FVEG_04575.3,FVEG_04575.2,UNCHANGED,
            FVEG_04576.3,FVEG_04576.2,UNCHANGED,
            FVEG_04577.3,FVEG_04577.2,UNCHANGED,
            FVEG_04578.3,FVEG_04578.2,UNCHANGED,
            FVEG_04579.3,FVEG_04579.2,UNCHANGED,
            FVEG_04580.3,FVEG_04580.2,UNCHANGED,
            FVEG_04581.3,FVEG_04581.2,UNCHANGED,
            FVEG_04582.3,,DELETE,
            FVEG_04583.3,FVEG_04583.2,UNCHANGED,
            FVEG_04584.3,FVEG_04584.2,UNCHANGED,
            FVEG_04585.3,FVEG_04585.2,UNCHANGED,
            FVEG_04586.3,FVEG_04586.2,UNCHANGED,
            FVEG_04587.3,FVEG_04587.2,UNCHANGED,
            FVEG_04588.3,FVEG_04588.2,UNCHANGED,
            FVEG_04589.3,FVEG_04589.2,UNCHANGED,
            FVEG_04590.3,FVEG_04590.2,UNCHANGED,
            FVEG_04591.3,FVEG_04591.2,UNCHANGED,
            FVEG_04592.3,FVEG_04592.2,UNCHANGED,
            FVEG_04593.3,FVEG_04593.2,UNCHANGED,
            FVEG_04594.3,FVEG_04594.2,UNCHANGED,
            FVEG_04595.3,FVEG_04595.2,UNCHANGED,
            FVEG_04596.3,FVEG_04596.2,UNCHANGED,
            FVEG_04597.3,FVEG_04597.2,UNCHANGED,
            FVEG_04598.3,FVEG_04598.2,UNCHANGED,
            FVEG_04599.3,FVEG_04599.2,UNCHANGED,
            FVEG_04600.3,FVEG_04600.2,UNCHANGED,
            FVEG_04601.3,FVEG_04601.2,UNCHANGED,
            FVEG_04602.3,FVEG_04602.2,UNCHANGED,
            FVEG_04603.3,FVEG_04603.2,UNCHANGED,
            FVEG_04604.3,FVEG_04604.2,UNCHANGED,
            FVEG_04605.3,FVEG_04605.2,UNCHANGED,
            FVEG_04606.3,FVEG_04606.2,UNCHANGED,
            FVEG_04607.3,FVEG_04607.2,UNCHANGED,
            FVEG_04608.3,FVEG_04608.2,UNCHANGED,
            FVEG_04609.3,FVEG_04609.2,UNCHANGED,
            FVEG_04610.3,FVEG_04610.2,UNCHANGED,
            FVEG_04611.3,FVEG_04611.2,UNCHANGED,
            FVEG_04612.3,FVEG_04612.2,UNCHANGED,
            FVEG_04613.3,FVEG_04613.2,UNCHANGED,
            FVEG_04614.3,FVEG_04614.2,UNCHANGED,
            FVEG_04615.3,FVEG_04615.2,UNCHANGED,
            FVEG_04616.3,FVEG_04616.2,UNCHANGED,
            FVEG_04617.3,FVEG_04617.2,UNCHANGED,
            FVEG_04618.3,FVEG_04618.2,UNCHANGED,
            FVEG_04619.3,FVEG_04619.2,UNCHANGED,
            FVEG_04620.3,FVEG_04620.2,UNCHANGED,
            FVEG_04621.3,FVEG_04621.2,UNCHANGED,
            FVEG_04622.3,FVEG_04622.2,CHANGE,TRUNCATED_NEW_STOP
            FVEG_04623.3,FVEG_04623.2,UNCHANGED,
            FVEG_04624.3,FVEG_04624.2,UNCHANGED,
            FVEG_04625.3,,DELETE,
            FVEG_04626.3,FVEG_04626.2,UNCHANGED,
            FVEG_04627.3,FVEG_04627.2,UNCHANGED,
            FVEG_04628.3,FVEG_04628.2,UNCHANGED,
            FVEG_04629.3,FVEG_04629.2,UNCHANGED,
            FVEG_04630.3,FVEG_04630.2,UNCHANGED,
            FVEG_04631.3,FVEG_04631.2,UNCHANGED,
            FVEG_04632.3,FVEG_04632.2,UNCHANGED,
            FVEG_04633.3,FVEG_04633.2,UNCHANGED,
            FVEG_04634.3,FVEG_04634.2,UNCHANGED,
            FVEG_04635.3,FVEG_04635.2,UNCHANGED,
            FVEG_04636.3,FVEG_04636.2,UNCHANGED,
            FVEG_04637.3,FVEG_04637.2,UNCHANGED,
            FVEG_04638.3,FVEG_04638.2,UNCHANGED,
            FVEG_04639.3,FVEG_04639.2,UNCHANGED,
            FVEG_04640.3,FVEG_04640.2,UNCHANGED,
            FVEG_04641.3,FVEG_04641.2,UNCHANGED,
            FVEG_04642.3,FVEG_04642.2,UNCHANGED,
            FVEG_04643.3,FVEG_04643.2,UNCHANGED,
            FVEG_04644.3,FVEG_04644.2,UNCHANGED,
            FVEG_04645.3,FVEG_04645.2,UNCHANGED,
            FVEG_04646.3,FVEG_04646.2,UNCHANGED,
            FVEG_04647.3,FVEG_04647.2,UNCHANGED,
            FVEG_04648.3,FVEG_04648.2,UNCHANGED,
            FVEG_04649.3,FVEG_04649.2,UNCHANGED,
            FVEG_04650.3,FVEG_04650.2,UNCHANGED,
            FVEG_04651.3,FVEG_04651.2,UNCHANGED,
            FVEG_04652.3,FVEG_04652.2,UNCHANGED,
            FVEG_04653.3,FVEG_04653.2,UNCHANGED,
            FVEG_04654.3,FVEG_04654.2,UNCHANGED,
            FVEG_04655.3,FVEG_04655.2,UNCHANGED,
            FVEG_04656.3,FVEG_04656.2,UNCHANGED,
            FVEG_04657.3,FVEG_04657.2,UNCHANGED,
            FVEG_04658.3,FVEG_04658.2,UNCHANGED,
            FVEG_04659.3,FVEG_04659.2,UNCHANGED,
            FVEG_04660.3,FVEG_04660.2,UNCHANGED,
            FVEG_04661.3,FVEG_04661.2,UNCHANGED,
            FVEG_04662.3,FVEG_04662.2,UNCHANGED,
            FVEG_04663.3,FVEG_04663.2,UNCHANGED,
            FVEG_04664.3,FVEG_04664.2,UNCHANGED,
            FVEG_04665.3,FVEG_04665.2,UNCHANGED,
            FVEG_04666.3,FVEG_04666.2,UNCHANGED,
            FVEG_04667.3,FVEG_04667.2,UNCHANGED,
            FVEG_04668.3,FVEG_04668.2,UNCHANGED,
            FVEG_04669.3,FVEG_04669.2,UNCHANGED,
            FVEG_04670.3,FVEG_04670.2,UNCHANGED,
            FVEG_04671.3,FVEG_04671.2,UNCHANGED,
            FVEG_04672.3,FVEG_04672.2,UNCHANGED,
            FVEG_04673.3,FVEG_04673.2,UNCHANGED,
            FVEG_04674.3,FVEG_04674.2,UNCHANGED,
