#OLD_LOCUS,NEW_LOCUS,UPDATE_TYPE,UPDATE_DETAIL
            FOXG_05403.2,FOXG_05403.2,UNCHANGED,
            FOXG_05404.2,FOXG_05404.2,UNCHANGED,
            FOXG_05405.2,FOXG_05405.2,CHANGE,TRUNCATED_NEW_START
            FOXG_05406.2,FOXG_05406.2,UNCHANGED,
            FOXG_05407.2,FOXG_05407.2,UNCHANGED,
            FOXG_05408.2,FOXG_05408.2,UNCHANGED,
            FOXG_05409.2,FOXG_05409.2,UNCHANGED,
            FOXG_05410.2,FOXG_05410.2,UNCHANGED,
            FOXG_05411.2,FOXG_05411.2,UNCHANGED,
            FOXG_05412.2,FOXG_05412.2,UNCHANGED,
            FOXG_05413.2,FOXG_05413.2,UNCHANGED,
            FOXG_05414.2,FOXG_05414.2,UNCHANGED,
            FOXG_05415.2,FOXG_05415.2,UNCHANGED,
            FOXG_05416.2,FOXG_05416.2,UNCHANGED,
            FOXG_05417.2,FOXG_05417.2,UNCHANGED,
            FOXG_05418.2,FOXG_05418.2,UNCHANGED,
            FOXG_05419.2,FOXG_05419.2,UNCHANGED,
            FOXG_05420.2,FOXG_05420.2,UNCHANGED,
            FOXG_05421.2,FOXG_05421.2,UNCHANGED,
            FOXG_05422.2,FOXG_05422.2,UNCHANGED,
            FOXG_05423.2,FOXG_05423.2,UNCHANGED,
            FOXG_05424.2,FOXG_05424.2,UNCHANGED,
            FOXG_05425.2,FOXG_05425.2,UNCHANGED,
            FOXG_05426.2,FOXG_05426.2,UNCHANGED,
            FOXG_05427.2,FOXG_05427.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_05428.2,FOXG_05428.2,UNCHANGED,
            FOXG_05429.2,FOXG_05429.2,UNCHANGED,
            FOXG_05430.2,FOXG_05430.2,UNCHANGED,
            FOXG_05431.2,FOXG_05431.2,UNCHANGED,
            FOXG_05432.2,FOXG_05432.2,UNCHANGED,
            FOXG_05433.2,FOXG_05433.2,UNCHANGED,
            FOXG_05434.2,FOXG_05434.2,UNCHANGED,
            FOXG_05435.2,FOXG_05435.2,UNCHANGED,
            FOXG_05436.2,FOXG_05436.2,UNCHANGED,
            FOXG_05437.2,FOXG_05437.2,UNCHANGED,
            FOXG_05438.2,FOXG_05438.2,UNCHANGED,
            FOXG_05439.2,FOXG_05439.2,UNCHANGED,
            FOXG_05440.2,FOXG_05440.2,UNCHANGED,
            FOXG_05441.2,FOXG_05441.2,UNCHANGED,
            FOXG_05442.2,FOXG_05442.2,UNCHANGED,
            FOXG_05443.2,FOXG_05443.2,UNCHANGED,
            FOXG_05444.2,FOXG_05444.2,UNCHANGED,
            FOXG_05445.2,FOXG_05445.2,UNCHANGED,
            FOXG_05446.2,FOXG_05446.2,UNCHANGED,
            FOXG_05447.2,FOXG_05447.2,UNCHANGED,
            FOXG_05448.2,FOXG_05448.2,UNCHANGED,
            FOXG_05449.2,FOXG_05449.2,UNCHANGED,
            FOXG_05450.2,FOXG_05450.2,UNCHANGED,
            FOXG_05451.2,FOXG_05451.2,UNCHANGED,
            FOXG_05452.2,FOXG_05452.2,UNCHANGED,
            FOXG_05453.2,FOXG_05453.2,UNCHANGED,
            FOXG_05454.2,FOXG_05454.2,UNCHANGED,
            FOXG_05455.2,FOXG_05455.2,UNCHANGED,
            FOXG_05456.2,FOXG_05456.2,UNCHANGED,
            FOXG_05457.2,FOXG_05457.2,UNCHANGED,
            FOXG_05458.2,FOXG_05458.2,UNCHANGED,
            FOXG_05459.2,FOXG_05459.2,UNCHANGED,
            FOXG_05460.2,FOXG_05460.2,UNCHANGED,
            FOXG_05461.2,FOXG_05461.2,UNCHANGED,
            FOXG_05462.2,FOXG_05462.2,CHANGE,EXTENDED_NEW_STOP
            FOXG_05463.2,FOXG_05463.2,UNCHANGED,
            FOXG_05464.2,FOXG_05464.2,UNCHANGED,
            FOXG_05465.2,FOXG_05465.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_05466.2,FOXG_05466.2,UNCHANGED,
            FOXG_05467.2,FOXG_05467.2,UNCHANGED,
            FOXG_05468.2,FOXG_05468.2,UNCHANGED,
            FOXG_05469.2,FOXG_05469.2,UNCHANGED,
            FOXG_05470.2,FOXG_05470.2,UNCHANGED,
            FOXG_05471.2,FOXG_05471.2,UNCHANGED,
            FOXG_05472.2,FOXG_05472.2,UNCHANGED,
            FOXG_05473.2,FOXG_05473.2,UNCHANGED,
            FOXG_05474.2,FOXG_05474.2,UNCHANGED,
            FOXG_05475.2,FOXG_05475.2,UNCHANGED,
            FOXG_05476.2,FOXG_05476.2,UNCHANGED,
            FOXG_05477.2,FOXG_05477.2,UNCHANGED,
            FOXG_05478.2,FOXG_05478.2,UNCHANGED,
            FOXG_05479.2,FOXG_05479.2,UNCHANGED,
            FOXG_05480.2,FOXG_05480.2,UNCHANGED,
            FOXG_05481.2,FOXG_05481.2,UNCHANGED,
            FOXG_05482.2,FOXG_05482.2,UNCHANGED,
            FOXG_05483.2,FOXG_05483.2,UNCHANGED,
            FOXG_05484.2,FOXG_05484.2,UNCHANGED,
            FOXG_05485.2,FOXG_05485.2,UNCHANGED,
            FOXG_05486.2,FOXG_05486.2,UNCHANGED,
            FOXG_05487.2,FOXG_05487.2,UNCHANGED,
            FOXG_05488.2,FOXG_05488.2,UNCHANGED,
            FOXG_05489.2,FOXG_05489.2,UNCHANGED,
            FOXG_05490.2,FOXG_05490.2,UNCHANGED,
            FOXG_05491.2,FOXG_05491.2,UNCHANGED,
            FOXG_05492.2,FOXG_05492.2,UNCHANGED,
            FOXG_05493.2,FOXG_05493.2,UNCHANGED,
            FOXG_05494.2,FOXG_05494.2,UNCHANGED,
            FOXG_05495.2,FOXG_05495.2,UNCHANGED,
            FOXG_05496.2,FOXG_05496.2,UNCHANGED,
            FOXG_05497.2,FOXG_05497.2,UNCHANGED,
            FOXG_05498.2,FOXG_05498.2,UNCHANGED,
            FOXG_05499.2,FOXG_05499.2,UNCHANGED,
            FOXG_05500.2,FOXG_05500.2,UNCHANGED,
            FOXG_05501.2,FOXG_05501.2,UNCHANGED,
            FOXG_05502.2,FOXG_05502.2,UNCHANGED,
            FOXG_05503.2,FOXG_05503.2,UNCHANGED,
            FOXG_05504.2,FOXG_05504.2,UNCHANGED,
            FOXG_05505.2,FOXG_05505.2,UNCHANGED,
            FOXG_05506.2,FOXG_05506.2,UNCHANGED,
            FOXG_05507.2,FOXG_05507.2,UNCHANGED,
            FOXG_05508.2,FOXG_05508.2,UNCHANGED,
            FOXG_05509.2,FOXG_05509.2,UNCHANGED,
            FOXG_05510.2,FOXG_05510.2,UNCHANGED,
            FOXG_05511.2,,DELETE,
            FOXG_05512.2,FOXG_05512.2,UNCHANGED,
            FOXG_05513.2,FOXG_05513.2,UNCHANGED,
            FOXG_05514.2,FOXG_05514.2,UNCHANGED,
            FOXG_05515.2,FOXG_05515.2,UNCHANGED,
            FOXG_05516.2,FOXG_05516.2,UNCHANGED,
            FOXG_05517.2,FOXG_05517.2,UNCHANGED,
            FOXG_05518.2,FOXG_05518.2,UNCHANGED,
            FOXG_05519.2,FOXG_05519.2,UNCHANGED,
            FOXG_05520.2,FOXG_05520.2,UNCHANGED,
            FOXG_05521.2,FOXG_05521.2,UNCHANGED,
            FOXG_05522.2,FOXG_05522.2,UNCHANGED,
            FOXG_05523.2,FOXG_05523.2,UNCHANGED,
            FOXG_05524.2,FOXG_05524.2,UNCHANGED,
            FOXG_05525.2,FOXG_05525.2,UNCHANGED,
            FOXG_05526.2,FOXG_05526.2,UNCHANGED,
            FOXG_05527.2,FOXG_05527.2,UNCHANGED,
            FOXG_05528.2,FOXG_05528.2,UNCHANGED,
            FOXG_05529.2,FOXG_05529.2,UNCHANGED,
            FOXG_05530.2,FOXG_05530.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_05531.2,FOXG_05531.2,UNCHANGED,
            FOXG_05532.2,FOXG_05532.2,UNCHANGED,
            FOXG_05533.2,FOXG_05533.2,UNCHANGED,
            FOXG_05534.2,FOXG_05534.2,UNCHANGED,
            FOXG_05535.2,FOXG_05535.2,UNCHANGED,
            FOXG_05536.2,FOXG_05536.2,UNCHANGED,
            FOXG_05537.2,FOXG_05537.2,UNCHANGED,
            FOXG_05538.2,FOXG_05538.2,UNCHANGED,
            FOXG_05539.2,FOXG_05539.2,UNCHANGED,
            FOXG_05540.2,FOXG_05540.2,UNCHANGED,
            FOXG_05541.2,FOXG_05541.2,UNCHANGED,
            FOXG_05542.2,FOXG_05542.2,UNCHANGED,
            FOXG_05543.2,FOXG_05543.2,UNCHANGED,
            FOXG_05544.2,FOXG_05544.2,UNCHANGED,
            FOXG_05545.2,FOXG_05545.2,UNCHANGED,
            FOXG_05546.2,FOXG_05546.2,UNCHANGED,
            FOXG_05547.2,FOXG_05547.2,UNCHANGED,
            FOXG_05548.2,FOXG_05548.2,UNCHANGED,
            FOXG_05549.2,FOXG_05549.2,UNCHANGED,
            FOXG_05550.2,FOXG_05550.2,UNCHANGED,
            FOXG_05551.2,FOXG_05551.2,UNCHANGED,
            FOXG_05552.2,FOXG_05552.2,UNCHANGED,
            FOXG_05553.2,FOXG_05553.2,UNCHANGED,
            FOXG_05554.2,FOXG_05554.2,UNCHANGED,
            FOXG_05555.2,FOXG_05555.2,UNCHANGED,
            FOXG_05556.2,FOXG_05556.2,UNCHANGED,
            FOXG_05557.2,FOXG_05557.2,UNCHANGED,
            FOXG_05558.2,FOXG_05558.2,UNCHANGED,
            FOXG_05559.2,FOXG_05559.2,UNCHANGED,
            FOXG_05560.2,FOXG_05560.2,UNCHANGED,
            FOXG_05561.2,FOXG_05561.2,UNCHANGED,
            FOXG_05562.2,FOXG_05562.2,UNCHANGED,
            FOXG_05563.2,FOXG_05563.2,UNCHANGED,
            FOXG_05564.2,FOXG_05564.2,UNCHANGED,
            FOXG_05565.2,FOXG_05565.2,UNCHANGED,
            FOXG_05566.2,FOXG_05566.2,UNCHANGED,
            FOXG_05567.2,FOXG_05567.2,UNCHANGED,
            FOXG_05568.2,FOXG_05568.2,UNCHANGED,
            FOXG_05569.2,FOXG_05569.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_05570.2,FOXG_05570.2,UNCHANGED,
            FOXG_05571.2,FOXG_05571.2,UNCHANGED,
            FOXG_05572.2,FOXG_05572.2,UNCHANGED,
            FOXG_05573.2,FOXG_05573.2,UNCHANGED,
            FOXG_05574.2,FOXG_05574.2,UNCHANGED,
            FOXG_05575.2,FOXG_05575.2,UNCHANGED,
            FOXG_05576.2,FOXG_05576.2,UNCHANGED,
            FOXG_05577.2,,DELETE,
            FOXG_05578.2,FOXG_05578.2,UNCHANGED,
            FOXG_05579.2,FOXG_05579.2,UNCHANGED,
            FOXG_05580.2,FOXG_05580.2,UNCHANGED,
            FOXG_05581.2,FOXG_05581.2,UNCHANGED,
            FOXG_05582.2,FOXG_05582.2,UNCHANGED,
            FOXG_05583.2,FOXG_05583.2,UNCHANGED,
            FOXG_05584.2,FOXG_05584.2,UNCHANGED,
            FOXG_05585.2,FOXG_05585.2,UNCHANGED,
            FOXG_05586.2,FOXG_05586.2,UNCHANGED,
            FOXG_05587.2,FOXG_05587.2,UNCHANGED,
            FOXG_05588.2,FOXG_05588.2,UNCHANGED,
            FOXG_05589.2,FOXG_05589.2,UNCHANGED,
            FOXG_05590.2,FOXG_05590.2,UNCHANGED,
            FOXG_05591.2,FOXG_05591.2,UNCHANGED,
            FOXG_05592.2,FOXG_05592.2,UNCHANGED,
            FOXG_05593.2,FOXG_05593.2,UNCHANGED,
            FOXG_05594.2,FOXG_05594.2,UNCHANGED,
            FOXG_05595.2,FOXG_05595.2,UNCHANGED,
            FOXG_05596.2,FOXG_05596.2,UNCHANGED,
            FOXG_05597.2,FOXG_05597.2,UNCHANGED,
            FOXG_05598.2,FOXG_17754.2,MERGE,
            FOXG_05599.2,FOXG_17754.2,MERGE,
            FOXG_05600.2,FOXG_05600.2,UNCHANGED,
            FOXG_05601.2,FOXG_05601.2,UNCHANGED,
            FOXG_05602.2,FOXG_05602.2,UNCHANGED,
            FOXG_05603.2,FOXG_05603.2,UNCHANGED,
            FOXG_05604.2,FOXG_05604.2,UNCHANGED,
            FOXG_05605.2,FOXG_05605.2,UNCHANGED,
            FOXG_05606.2,FOXG_05606.2,UNCHANGED,
            FOXG_05607.2,FOXG_05607.2,UNCHANGED,
            FOXG_05608.2,FOXG_05608.2,UNCHANGED,
            FOXG_05609.2,FOXG_05609.2,UNCHANGED,
            FOXG_05610.2,FOXG_05610.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_05611.2,FOXG_05611.2,UNCHANGED,
            FOXG_05612.2,FOXG_05612.2,UNCHANGED,
            FOXG_05613.2,FOXG_05613.2,UNCHANGED,
            FOXG_05614.2,,DELETE,
            FOXG_05615.2,FOXG_05615.2,UNCHANGED,
            FOXG_05616.2,FOXG_05616.2,UNCHANGED,
            FOXG_05617.2,FOXG_05617.2,UNCHANGED,
            FOXG_05618.2,FOXG_05618.2,UNCHANGED,
            FOXG_05619.2,FOXG_05619.2,UNCHANGED,
            FOXG_05620.2,FOXG_05620.2,UNCHANGED,
            FOXG_05621.2,FOXG_05621.2,UNCHANGED,
            FOXG_05622.2,FOXG_05622.2,UNCHANGED,
            FOXG_05623.2,FOXG_05623.2,UNCHANGED,
            FOXG_05624.2,FOXG_05624.2,UNCHANGED,
            FOXG_05625.2,FOXG_05625.2,UNCHANGED,
            FOXG_05626.2,FOXG_05626.2,CHANGE,EVIDENCE_CHANGED
            FOXG_05627.2,FOXG_05627.2,UNCHANGED,
            FOXG_05628.2,FOXG_05628.2,UNCHANGED,
            FOXG_05629.2,FOXG_05629.2,UNCHANGED,
            FOXG_05630.2,FOXG_05630.2,UNCHANGED,
            FOXG_05631.2,FOXG_05631.2,UNCHANGED,
            FOXG_05632.2,FOXG_05632.2,UNCHANGED,
            FOXG_05633.2,FOXG_05633.2,UNCHANGED,
            FOXG_05634.2,FOXG_05634.2,UNCHANGED,
            FOXG_05635.2,FOXG_05635.2,UNCHANGED,
            FOXG_05636.2,FOXG_05636.2,UNCHANGED,
            FOXG_05637.2,FOXG_05637.2,UNCHANGED,
            FOXG_05638.2,,DELETE,
            FOXG_05639.2,FOXG_05639.2,UNCHANGED,
            FOXG_05640.2,FOXG_05640.2,UNCHANGED,
            FOXG_05641.2,FOXG_05641.2,UNCHANGED,
            FOXG_05642.2,FOXG_05642.2,UNCHANGED,
            FOXG_05643.2,FOXG_05643.2,UNCHANGED,
            FOXG_05644.2,FOXG_05644.2,UNCHANGED,
            FOXG_05645.2,FOXG_05645.2,UNCHANGED,
            FOXG_05646.2,FOXG_05646.2,UNCHANGED,
            FOXG_05647.2,FOXG_05647.2,UNCHANGED,
            FOXG_05648.2,FOXG_05648.2,UNCHANGED,
            FOXG_05649.2,FOXG_05649.2,UNCHANGED,
            FOXG_05650.2,FOXG_05650.2,UNCHANGED,
            FOXG_05651.2,FOXG_05651.2,UNCHANGED,
            FOXG_05652.2,FOXG_05652.2,UNCHANGED,
            FOXG_05653.2,FOXG_05653.2,UNCHANGED,
            FOXG_05654.2,FOXG_05654.2,UNCHANGED,
            FOXG_05655.2,FOXG_05655.2,UNCHANGED,
            FOXG_05656.2,FOXG_05656.2,UNCHANGED,
            FOXG_05657.2,FOXG_05657.2,UNCHANGED,
            FOXG_05658.2,FOXG_05658.2,UNCHANGED,
            FOXG_05659.2,FOXG_05659.2,UNCHANGED,
            FOXG_05660.2,FOXG_05660.2,UNCHANGED,
            FOXG_05661.2,FOXG_05661.2,UNCHANGED,
            FOXG_05662.2,FOXG_05662.2,UNCHANGED,
            FOXG_05663.2,FOXG_05663.2,CHANGE,TRUNCATED
            FOXG_05664.2,FOXG_05664.2,UNCHANGED,
            FOXG_05665.2,FOXG_05665.2,UNCHANGED,
            FOXG_05666.2,FOXG_05666.2,UNCHANGED,
            FOXG_05667.2,FOXG_05667.2,UNCHANGED,
            FOXG_05668.2,FOXG_05668.2,UNCHANGED,
            FOXG_05669.2,FOXG_05669.2,UNCHANGED,
            FOXG_05670.2,FOXG_05670.2,UNCHANGED,
            FOXG_05671.2,FOXG_05671.2,UNCHANGED,
            FOXG_05672.2,FOXG_05672.2,UNCHANGED,
            FOXG_05673.2,FOXG_05673.2,UNCHANGED,
            FOXG_05674.2,FOXG_05674.2,UNCHANGED,
            FOXG_05675.2,FOXG_05675.2,UNCHANGED,
            FOXG_05676.2,FOXG_05676.2,UNCHANGED,
            FOXG_05677.2,FOXG_05677.2,UNCHANGED,
            FOXG_05678.2,FOXG_05678.2,UNCHANGED,
            FOXG_05679.2,FOXG_05679.2,UNCHANGED,
            FOXG_05680.2,FOXG_05680.2,UNCHANGED,
            FOXG_05681.2,FOXG_05681.2,UNCHANGED,
            FOXG_05682.2,FOXG_05682.2,UNCHANGED,
            FOXG_05683.2,FOXG_05683.2,UNCHANGED,
            FOXG_05684.2,FOXG_05684.2,UNCHANGED,
            FOXG_05685.2,FOXG_05685.2,UNCHANGED,
            FOXG_05686.2,FOXG_05686.2,UNCHANGED,
            FOXG_05687.2,FOXG_05687.2,UNCHANGED,
            FOXG_05688.2,FOXG_05688.2,UNCHANGED,
            FOXG_05689.2,FOXG_05689.2,UNCHANGED,
            FOXG_05690.2,FOXG_05690.2,UNCHANGED,
            FOXG_05691.2,FOXG_05691.2,UNCHANGED,
            FOXG_05692.2,FOXG_05692.2,UNCHANGED,
            FOXG_05693.2,FOXG_05693.2,UNCHANGED,
            FOXG_05694.2,FOXG_05694.2,UNCHANGED,
            FOXG_05695.2,FOXG_05695.2,UNCHANGED,
            FOXG_05696.2,FOXG_05696.2,UNCHANGED,
            FOXG_05697.2,FOXG_05697.2,UNCHANGED,
            FOXG_05698.2,FOXG_05698.2,UNCHANGED,
            FOXG_05699.2,FOXG_05699.2,UNCHANGED,
            FOXG_05700.2,FOXG_05700.2,UNCHANGED,
            FOXG_05701.2,FOXG_05701.2,UNCHANGED,
            FOXG_05702.2,FOXG_05702.2,UNCHANGED,
            FOXG_05703.2,FOXG_05703.2,UNCHANGED,
            FOXG_05704.2,FOXG_05704.2,UNCHANGED,
            FOXG_05705.2,FOXG_05705.2,UNCHANGED,
            FOXG_05706.2,FOXG_05706.2,UNCHANGED,
            FOXG_05707.2,FOXG_05707.2,UNCHANGED,
            FOXG_05708.2,FOXG_05708.2,UNCHANGED,
            FOXG_05709.2,FOXG_05709.2,UNCHANGED,
            FOXG_05710.2,FOXG_05710.2,UNCHANGED,
            FOXG_05711.2,FOXG_05711.2,UNCHANGED,
            FOXG_05712.2,FOXG_05712.2,UNCHANGED,
            FOXG_05713.2,FOXG_05713.2,UNCHANGED,
            FOXG_05714.2,FOXG_05714.2,UNCHANGED,
            FOXG_05715.2,FOXG_05715.2,UNCHANGED,
            FOXG_05716.2,FOXG_05716.2,UNCHANGED,
            FOXG_05717.2,FOXG_05717.2,UNCHANGED,
            FOXG_05718.2,FOXG_05718.2,UNCHANGED,
            FOXG_05719.2,FOXG_05719.2,UNCHANGED,
            FOXG_05720.2,FOXG_05720.2,UNCHANGED,
            FOXG_05721.2,FOXG_05721.2,UNCHANGED,
            FOXG_05722.2,FOXG_05722.2,UNCHANGED,
            FOXG_05723.2,FOXG_05723.2,UNCHANGED,
            FOXG_05724.2,FOXG_05724.2,UNCHANGED,
            FOXG_05725.2,FOXG_05725.2,UNCHANGED,
            FOXG_05726.2,FOXG_05726.2,UNCHANGED,
            FOXG_05727.2,FOXG_05727.2,UNCHANGED,
            FOXG_05728.2,FOXG_05728.2,UNCHANGED,
            FOXG_05729.2,FOXG_05729.2,UNCHANGED,
            FOXG_05730.2,FOXG_05730.2,UNCHANGED,
            FOXG_05731.2,,DELETE,
            FOXG_05732.2,FOXG_05732.2,UNCHANGED,
            FOXG_05733.2,FOXG_05733.2,UNCHANGED,
            FOXG_05734.2,FOXG_05734.2,UNCHANGED,
            FOXG_05735.2,FOXG_05735.2,UNCHANGED,
            FOXG_05736.2,FOXG_05736.2,UNCHANGED,
            FOXG_05737.2,FOXG_05737.2,UNCHANGED,
            FOXG_05738.2,FOXG_05738.2,UNCHANGED,
            FOXG_05739.2,FOXG_05739.2,UNCHANGED,
            FOXG_05740.2,FOXG_05740.2,UNCHANGED,
            FOXG_05741.2,FOXG_05741.2,UNCHANGED,
            FOXG_05742.2,,DELETE,
            FOXG_05743.2,FOXG_05743.2,UNCHANGED,
            FOXG_05744.2,FOXG_05744.2,UNCHANGED,
            FOXG_05745.2,FOXG_05745.2,UNCHANGED,
            FOXG_05746.2,FOXG_05746.2,UNCHANGED,
            FOXG_05747.2,FOXG_05747.2,UNCHANGED,
            FOXG_05748.2,FOXG_05748.2,UNCHANGED,
            FOXG_05749.2,FOXG_05749.2,UNCHANGED,
            FOXG_05750.2,FOXG_05750.2,UNCHANGED,
            FOXG_05751.2,FOXG_05751.2,UNCHANGED,
            FOXG_05752.2,FOXG_05752.2,UNCHANGED,
            FOXG_05753.2,FOXG_05753.2,UNCHANGED,
            FOXG_05754.2,FOXG_05754.2,UNCHANGED,
            FOXG_05755.2,FOXG_05755.2,UNCHANGED,
            FOXG_05756.2,FOXG_05756.2,UNCHANGED,
            FOXG_05757.2,FOXG_05757.2,UNCHANGED,
            FOXG_05758.2,FOXG_05758.2,UNCHANGED,
            FOXG_05759.2,FOXG_05759.2,UNCHANGED,
            FOXG_05760.2,FOXG_05760.2,UNCHANGED,
            FOXG_05761.2,FOXG_05761.2,UNCHANGED,
            FOXG_05762.2,FOXG_05762.2,UNCHANGED,
            FOXG_05763.2,FOXG_05763.2,UNCHANGED,
            FOXG_05764.2,FOXG_05764.2,UNCHANGED,
            FOXG_05765.2,FOXG_05765.2,UNCHANGED,
            FOXG_05766.2,FOXG_05766.2,UNCHANGED,
            FOXG_05767.2,FOXG_05767.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_05768.2,FOXG_05768.2,UNCHANGED,
            FOXG_05769.2,FOXG_05769.2,UNCHANGED,
            FOXG_05770.2,FOXG_05770.2,UNCHANGED,
            FOXG_05771.2,FOXG_05771.2,UNCHANGED,
            FOXG_05772.2,FOXG_05772.2,UNCHANGED,
            FOXG_05773.2,FOXG_05773.2,UNCHANGED,
            FOXG_05774.2,FOXG_05774.2,UNCHANGED,
            FOXG_05775.2,FOXG_05775.2,UNCHANGED,
            FOXG_05776.2,FOXG_05776.2,UNCHANGED,
            FOXG_05777.2,FOXG_05777.2,UNCHANGED,
            FOXG_05778.2,FOXG_05778.2,UNCHANGED,
            FOXG_05779.2,FOXG_05779.2,UNCHANGED,
            FOXG_05780.2,FOXG_05780.2,UNCHANGED,
            FOXG_05781.2,,DELETE,
            FOXG_05782.2,FOXG_05782.2,UNCHANGED,
            FOXG_05783.2,FOXG_05783.2,UNCHANGED,
            FOXG_05784.2,FOXG_05784.2,UNCHANGED,
            FOXG_05785.2,FOXG_05785.2,UNCHANGED,
            FOXG_05786.2,FOXG_05786.2,UNCHANGED,
            FOXG_05787.2,FOXG_05787.2,UNCHANGED,
            FOXG_05788.2,FOXG_05788.2,UNCHANGED,
            FOXG_05789.2,FOXG_05789.2,UNCHANGED,
            FOXG_05790.2,FOXG_05790.2,UNCHANGED,
            FOXG_05791.2,FOXG_05791.2,UNCHANGED,
            FOXG_05792.2,FOXG_05792.2,UNCHANGED,
            FOXG_05793.2,FOXG_05793.2,UNCHANGED,
            FOXG_05794.2,FOXG_05794.2,UNCHANGED,
            FOXG_05795.2,FOXG_05795.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_05796.2,FOXG_05796.2,UNCHANGED,
            FOXG_05797.2,FOXG_05797.2,UNCHANGED,
            FOXG_05798.2,FOXG_05798.2,UNCHANGED,
            FOXG_05799.2,FOXG_05799.2,UNCHANGED,
            FOXG_05800.2,FOXG_05800.2,UNCHANGED,
            FOXG_05801.2,FOXG_05801.2,UNCHANGED,
            FOXG_05802.2,FOXG_05802.2,UNCHANGED,
            FOXG_05803.2,FOXG_05803.2,UNCHANGED,
            FOXG_05804.2,FOXG_05804.2,UNCHANGED,
            FOXG_05805.2,FOXG_05805.2,UNCHANGED,
            FOXG_05806.2,FOXG_05806.2,UNCHANGED,
            FOXG_05807.2,FOXG_05807.2,UNCHANGED,
            FOXG_05808.2,FOXG_05808.2,UNCHANGED,
            FOXG_05809.2,FOXG_05809.2,UNCHANGED,
            FOXG_05810.2,FOXG_05810.2,UNCHANGED,
            FOXG_05811.2,FOXG_05811.2,UNCHANGED,
            FOXG_05812.2,FOXG_05812.2,UNCHANGED,
            FOXG_05813.2,FOXG_05813.2,UNCHANGED,
            FOXG_05814.2,FOXG_05814.2,UNCHANGED,
            FOXG_05815.2,FOXG_05815.2,UNCHANGED,
            FOXG_05816.2,FOXG_05816.2,UNCHANGED,
            FOXG_05817.2,FOXG_05817.2,UNCHANGED,
            FOXG_05818.2,FOXG_05818.2,UNCHANGED,
            FOXG_05819.2,FOXG_05819.2,UNCHANGED,
            FOXG_05820.2,FOXG_05820.2,UNCHANGED,
            FOXG_05821.2,FOXG_05821.2,UNCHANGED,
            FOXG_05822.2,FOXG_05822.2,UNCHANGED,
            FOXG_05823.2,FOXG_05823.2,UNCHANGED,
            FOXG_05824.2,FOXG_05824.2,UNCHANGED,
            FOXG_05825.2,FOXG_05825.2,UNCHANGED,
            FOXG_05826.2,FOXG_05826.2,UNCHANGED,
            FOXG_05827.2,FOXG_05827.2,UNCHANGED,
            FOXG_05828.2,FOXG_05828.2,UNCHANGED,
            FOXG_05829.2,FOXG_05829.2,UNCHANGED,
            FOXG_05830.2,FOXG_05830.2,UNCHANGED,
            FOXG_05831.2,FOXG_05831.2,UNCHANGED,
            FOXG_05832.2,FOXG_05832.2,UNCHANGED,
            FOXG_05833.2,FOXG_05833.2,UNCHANGED,
            FOXG_05834.2,FOXG_05834.2,UNCHANGED,
            FOXG_05835.2,FOXG_05835.2,UNCHANGED,
            FOXG_05836.2,FOXG_05836.2,UNCHANGED,
            FOXG_05837.2,FOXG_05837.2,UNCHANGED,
            FOXG_05838.2,FOXG_05838.2,UNCHANGED,
            FOXG_05839.2,FOXG_05839.2,UNCHANGED,
